时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),运动航向角(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度(),四元数0(),四元数1(),四元数2(),四元数3()
 20:07:39.500,COM5, 2024-08-16 20:07:40.989, -0.002, 0.053, 0.867, -0.427, 0.732, -0.244, -7.487, 5.114, 121.981,,,, 28.18,,, 108.653053, 34.257980, 18.816, 238.050, 384.700,,,,,,,,,
 20:07:39.608,COM5, 2024-08-16 20:07:41.089, -0.047, -0.007, 0.989, -1.709, 0.244, -0.671, -7.520, 5.175, 121.954,,,, 28.13,,, 108.653043, 34.257975, 18.964, 238.160, 384.700,,,,,,,,,
 20:07:39.700,COM5, 2024-08-16 20:07:41.170, 0.029, -0.001, 1.074, 1.038, 0.000, -0.854, -7.509, 5.131, 121.871,,,, 28.12,,, 108.653043, 34.257975, 18.964, 238.160, 384.700,,,,,,,,,
 20:07:39.794,COM5, 2024-08-16 20:07:41.270, 0.012, 0.027, 1.031, 0.061, 1.404, -0.061, -7.454, 5.180, 121.833,,,, 28.15,,, 108.653033, 34.257970, 18.983, 238.260, 384.700,,,,,,,,,
 20:07:39.903,COM5, 2024-08-16 20:07:41.390, 0.003, 0.008, 1.002, -1.038, 0.122, -0.793, -7.465, 5.229, 121.778,,,, 28.13,,, 108.653033, 34.257970, 18.983, 238.260, 384.700,,,,,,,,,
 20:07:39.996,COM5, 2024-08-16 20:07:41.490, 0.030, 0.003, 0.964, 1.526, 0.000, -0.244, -7.372, 5.164, 121.707,,,, 28.15,,, 108.653024, 34.257965, 19.001, 238.400, 384.700,,,,,,,,,
 20:07:40.105,COM5, 2024-08-16 20:07:41.575, 0.039, 0.023, 0.968, 1.282, 0.916, 0.244, -7.262, 5.246, 121.740,,,, 28.13,,, 108.653024, 34.257965, 19.001, 238.400, 384.700,,,,,,,,,
 20:07:40.198,COM5, 2024-08-16 20:07:41.675, -0.008, -0.012, 0.998, -0.488, -0.183, -0.183, -7.240, 5.257, 121.729,,,, 28.15,,, 108.653014, 34.257960, 19.057, 238.530, 384.700,,,,,,,,,
 20:07:40.291,COM5, 2024-08-16 20:07:41.794, -0.032, -0.016, 1.054, 0.427, 1.343, 0.061, -7.207, 5.268, 121.712,,,, 28.15,,, 108.653014, 34.257960, 19.057, 238.530, 384.700,,,,,,,,,
 20:07:40.400,COM5, 2024-08-16 20:07:41.894, -0.033, -0.009, 1.011, -1.343, 0.000, -0.061, -7.180, 5.378, 121.729,,,, 28.12,,, 108.653004, 34.257955, 19.038, 238.540, 384.700,,,,,,,,,
 20:07:40.493,COM5, 2024-08-16 20:07:41.974, 0.023, 0.005, 1.002, 0.732, -0.610, -0.427, -7.224, 5.312, 121.646,,,, 28.17,,, 108.653004, 34.257955, 19.038, 238.540, 384.700,,,,,,,,,
 20:07:40.603,COM5, 2024-08-16 20:07:42.074, 0.010, 0.021, 0.996, 0.488, 0.061, 0.610, -7.136, 5.257, 121.547,,,, 28.15,,, 108.652995, 34.257950, 19.020, 238.570, 384.800,,,,,,,,,
 20:07:40.697,COM5, 2024-08-16 20:07:42.195, 0.043, 0.011, 0.971, -2.563, 0.000, 0.183, -7.180, 5.312, 121.597,,,, 28.17,,, 108.652995, 34.257950, 19.020, 238.570, 384.800,,,,,,,,,
 20:07:40.790,COM5, 2024-08-16 20:07:42.295, -0.003, 0.024, 1.011, 1.038, -0.366, 0.244, -7.086, 5.268, 121.525,,,, 28.15,,, 108.652985, 34.257945, 19.057, 238.580, 384.800,,,,,,,,,
 20:07:40.899,COM5, 2024-08-16 20:07:42.380, 0.024, 0.035, 0.920, 0.671, -0.122, 0.427, -6.971, 5.306, 121.591,,,, 28.12,,, 108.652985, 34.257945, 19.057, 238.580, 384.800,,,,,,,,,
 20:07:40.993,COM5, 2024-08-16 20:07:42.500, -0.023, -0.036, 1.048, -2.014, 0.000, -0.427, -7.059, 5.268, 121.586,,,, 28.13,,, 108.652975, 34.257940, 19.186, 238.520, 384.800,,,,,,,,,
 20:07:41.086,COM5, 2024-08-16 20:07:42.600, 0.050, -0.019, 1.006, -0.854, -0.183, -0.793, -7.092, 5.240, 121.525,,,, 28.10,,, 108.652966, 34.257935, 19.186, 238.480, 384.900,,,,,,,,,
 20:07:41.194,COM5, 2024-08-16 20:07:42.700, 0.125, -0.053, 1.051, -0.122, -0.122, -0.671, -7.289, 5.147, 121.437,,,, 28.13,,, 108.652966, 34.257935, 19.186, 238.480, 384.900,,,,,,,,,
 20:07:41.287,COM5, 2024-08-16 20:07:42.779, -0.017, 0.000, 0.920, -2.075, 1.160, -2.014, -7.449, 5.120, 121.300,,,, 28.12,,, 108.652966, 34.257935, 19.186, 238.480, 384.900,,,,,,,,,
 20:07:41.395,COM5, 2024-08-16 20:07:42.879, 0.035, -0.049, 1.015, 0.916, 0.488, -1.587, -7.542, 5.191, 121.102,,,, 28.12,,, 108.652956, 34.257930, 19.057, 238.610, 384.900,,,,,,,,,
 20:07:41.488,COM5, 2024-08-16 20:07:42.964, 0.074, -0.025, 0.936, 2.380, -0.610, -2.136, -7.553, 5.169, 120.932,,,, 28.13,,, 108.652956, 34.257930, 19.057, 238.610, 384.900,,,,,,,,,
 20:07:41.596,COM5, 2024-08-16 20:07:43.064, -0.030, 0.005, 0.958, -0.977, -0.183, -2.563, -7.559, 5.054, 120.679,,,, 28.15,,, 108.652946, 34.257925, 18.871, 238.950, 384.900,,,,,,,,,
 20:07:41.689,COM5, 2024-08-16 20:07:43.180, -0.017, -0.035, 1.075, -0.793, 1.099, -1.648, -7.597, 4.982, 120.460,,,, 28.13,,, 108.652946, 34.257925, 18.871, 238.950, 384.900,,,,,,,,,
 20:07:41.783,COM5, 2024-08-16 20:07:43.280, -0.018, -0.055, 1.082, -0.549, 1.221, -2.563, -7.641, 5.065, 120.278,,,, 28.13,,, 108.652937, 34.257920, 18.649, 239.380, 385.000,,,,,,,,,
 20:07:41.892,COM5, 2024-08-16 20:07:43.365, 0.064, -0.049, 1.056, 1.282, 0.000, -2.502, -7.734, 5.070, 119.998,,,, 28.12,,, 108.652937, 34.257920, 18.649, 239.380, 385.000,,,,,,,,,
 20:07:41.986,COM5, 2024-08-16 20:07:43.465, 0.018, 0.001, 0.950, -0.916, 0.000, -2.136, -7.679, 5.004, 119.773,,,, 28.12,,, 108.652927, 34.257916, 18.538, 239.810, 385.000,,,,,,,,,
 20:07:42.095,COM5, 2024-08-16 20:07:43.585, 0.021, 0.009, 0.946, -1.221, -0.061, -3.113, -7.652, 4.944, 119.520,,,, 28.12,,, 108.652927, 34.257916, 18.538, 239.810, 385.000,,,,,,,,,
 20:07:42.188,COM5, 2024-08-16 20:07:43.685, 0.005, -0.020, 1.006, -0.610, 0.916, -2.014, -7.734, 4.894, 119.257,,,, 28.12,,, 108.652918, 34.257911, 18.371, 240.340, 385.000,,,,,,,,,
 20:07:42.282,COM5, 2024-08-16 20:07:43.769, 0.017, -0.049, 1.056, 0.549, 1.404, -2.258, -7.839, 4.960, 119.053,,,, 28.12,,, 108.652918, 34.257911, 18.371, 240.340, 385.000,,,,,,,,,
 20:07:42.391,COM5, 2024-08-16 20:07:43.869, 0.054, 0.001, 0.977, 0.000, -0.793, -2.808, -7.905, 4.927, 118.768,,,, 28.17,,, 108.652908, 34.257907, 18.297, 240.900, 385.100,,,,,,,,,
 20:07:42.484,COM5, 2024-08-16 20:07:43.949, 0.042, 0.009, 0.958, 0.610, 0.000, -2.014, -7.916, 4.834, 118.515,,,, 28.13,,, 108.652908, 34.257907, 18.297, 240.900, 385.100,,,,,,,,,
 20:07:42.592,COM5, 2024-08-16 20:07:44.049, -0.034, -0.001, 0.956, 0.183, 1.282, -1.709, -7.872, 4.828, 118.345,,,, 28.15,,, 108.652899, 34.257903, 18.168, 241.480, 385.100,,,,,,,,,
 20:07:42.686,COM5, 2024-08-16 20:07:44.170, -0.021, -0.007, 0.997, -0.183, 0.732, -1.282, -7.883, 4.883, 118.180,,,, 28.12,,, 108.652899, 34.257903, 18.168, 241.480, 385.100,,,,,,,,,
 20:07:42.780,COM5, 2024-08-16 20:07:44.270, -0.008, 0.003, 1.035, 0.671, 0.427, -0.488, -7.844, 4.905, 118.092,,,, 28.12,,, 108.652889, 34.257899, 18.112, 241.950, 385.100,,,,,,,,,
 20:07:42.889,COM5, 2024-08-16 20:07:44.390, 0.011, -0.007, 0.978, -0.122, -0.183, -0.549, -7.806, 4.922, 118.043,,,, 28.13,,, 108.652889, 34.257899, 18.112, 241.950, 385.100,,,,,,,,,
 20:07:42.983,COM5, 2024-08-16 20:07:44.490, -0.030, 0.030, 0.950, -1.404, -0.183, -0.305, -7.850, 4.878, 117.988,,,, 28.10,,, 108.652880, 34.257895, 18.057, 242.240, 385.200,,,,,,,,,
 20:07:43.076,COM5, 2024-08-16 20:07:44.570, 0.000, -0.028, 1.032, 0.610, 0.793, 0.183, -7.927, 4.916, 117.977,,,, 28.12,,, 108.652880, 34.257895, 18.057, 242.240, 385.200,,,,,,,,,
 20:07:43.185,COM5, 2024-08-16 20:07:44.670, -0.003, 0.030, 0.984, 0.427, 0.305, 0.000, -7.811, 4.971, 118.004,,,, 28.15,,, 108.652870, 34.257890, 18.038, 242.360, 385.200,,,,,,,,,
 20:07:43.279,COM5, 2024-08-16 20:07:44.754, -0.013, 0.014, 1.005, -0.183, -0.793, 0.000, -7.866, 4.977, 117.999,,,, 28.12,,, 108.652870, 34.257890, 18.038, 242.360, 385.200,,,,,,,,,
 20:07:43.389,COM5, 2024-08-16 20:07:44.854, -0.010, -0.037, 1.027, 2.502, 0.366, 0.732, -7.800, 4.922, 117.806,,,, 28.10,,, 108.652861, 34.257886, 17.945, 242.380, 385.200,,,,,,,,,
 20:07:43.481,COM5, 2024-08-16 20:07:44.974, -0.023, 0.059, 1.008, -0.183, 0.366, 0.366, -7.625, 4.960, 117.872,,,, 28.13,,, 108.652861, 34.257886, 17.945, 242.380, 385.200,,,,,,,,,
 20:07:43.575,COM5, 2024-08-16 20:07:45.074, 0.003, -0.047, 1.046, -1.953, 0.854, 0.916, -7.762, 5.070, 117.812,,,, 28.12,,, 108.652851, 34.257882, 17.945, 242.370, 385.200,,,,,,,,,
 20:07:43.683,COM5, 2024-08-16 20:07:45.155, 0.008, 0.011, 0.975, 2.686, 0.610, 1.587, -7.690, 5.153, 117.949,,,, 28.12,,, 108.652851, 34.257882, 17.945, 242.370, 385.200,,,,,,,,,
 20:07:43.777,COM5, 2024-08-16 20:07:45.255, -0.002, 0.006, 1.000, -0.549, -0.183, 0.916, -7.668, 5.257, 117.911,,,, 28.12,,, 108.652842, 34.257879, 17.908, 242.270, 385.200,,,,,,,,,
 20:07:43.884,COM5, 2024-08-16 20:07:45.375, -0.038, 0.022, 1.001, 0.671, -0.183, 1.404, -7.718, 5.257, 118.010,,,, 28.12,,, 108.652842, 34.257879, 17.908, 242.270, 385.200,,,,,,,,,
 20:07:43.977,COM5, 2024-08-16 20:07:45.475, -0.084, -0.005, 0.995, -1.038, -0.366, 2.075, -7.674, 5.328, 118.136,,,, 28.12,,, 108.652832, 34.257875, 17.834, 242.080, 385.300,,,,,,,,,
 20:07:44.085,COM5, 2024-08-16 20:07:45.560, -0.054, -0.003, 1.042, -1.282, -0.244, 2.502, -7.685, 5.339, 118.361,,,, 28.12,,, 108.652832, 34.257875, 17.834, 242.080, 385.300,,,,,,,,,
 20:07:44.178,COM5, 2024-08-16 20:07:45.660, -0.123, -0.032, 1.070, 2.136, 1.526, 4.211, -7.646, 5.438, 118.691,,,, 28.12,,, 108.652823, 34.257870, 17.816, 241.770, 385.300,,,,,,,,,
 20:07:44.272,COM5, 2024-08-16 20:07:45.774, -0.062, 0.027, 0.925, 1.526, 1.221, 5.554, -7.460, 5.762, 119.202,,,, 28.15,,, 108.652823, 34.257870, 17.816, 241.770, 385.300,,,,,,,,,
 20:07:44.381,COM5, 2024-08-16 20:07:45.874, 0.019, 0.023, 0.932, -0.610, -3.662, 4.578, -7.449, 5.768, 119.718,,,, 28.13,,, 108.652814, 34.257866, 17.834, 241.180, 385.300,,,,,,,,,
 20:07:44.474,COM5, 2024-08-16 20:07:45.959, -0.021, 0.013, 0.998, -1.831, -2.502, 4.578, -7.531, 5.482, 120.157,,,, 28.12,,, 108.652814, 34.257866, 17.834, 241.180, 385.300,,,,,,,,,
 20:07:44.583,COM5, 2024-08-16 20:07:46.059, -0.139, 0.026, 1.054, -2.869, 2.441, 5.676, -7.614, 5.515, 120.679,,,, 28.15,,, 108.652805, 34.257862, 17.871, 240.190, 385.300,,,,,,,,,
 20:07:44.677,COM5, 2024-08-16 20:07:46.180, -0.032, -0.046, 1.012, 0.916, 0.061, 6.165, -7.641, 5.795, 121.273,,,, 28.15,,, 108.652805, 34.257862, 17.871, 240.190, 385.300,,,,,,,,,
 20:07:44.769,COM5, 2024-08-16 20:07:46.280, 0.021, 0.028, 0.906, 3.418, -1.953, 5.249, -7.344, 5.713, 121.844,,,, 28.13,,, 108.652795, 34.257857, 17.927, 239.150, 385.300,,,,,,,,,
 20:07:44.879,COM5, 2024-08-16 20:07:46.360, -0.051, 0.016, 0.980, -1.648, -1.709, 3.723, -7.289, 5.641, 122.289,,,, 28.10,,, 108.652795, 34.257857, 17.927, 239.150, 385.300,,,,,,,,,
 20:07:44.971,COM5, 2024-08-16 20:07:46.414, 0.029, 0.004, 1.077, -1.160, -0.610, 4.517, -7.487, 5.603, 122.695,,,, 28.15,,, 108.652786, 34.257852, 17.945, 238.030, 385.400,,,,,,,,,
 20:07:45.081,COM5, 2024-08-16 20:07:46.545, 0.077, -0.054, 1.001, 3.906, -0.671, 3.967, -7.388, 5.598, 123.151,,,, 28.12,,, 108.652782, 34.257850, 18.038, 237.580, 385.300,,,,,,,,,
 20:07:45.174,COM5, 2024-08-16 20:07:46.645, 0.045, 0.049, 0.885, -2.563, -1.099, 1.343, -7.158, 5.477, 123.404,,,, 28.15,,, 108.652777, 34.257847, 18.038, 237.130, 385.400,,,,,,,,,
 20:07:45.267,COM5, 2024-08-16 20:07:46.764, 0.039, -0.084, 1.065, -2.197, -0.244, 0.427, -7.509, 5.405, 123.470,,,, 28.12,,, 108.652777, 34.257847, 18.038, 237.130, 385.400,,,,,,,,,
 20:07:45.377,COM5, 2024-08-16 20:07:46.864, 0.003, -0.024, 0.987, 0.549, 1.099, 0.061, -7.537, 5.411, 123.514,,,, 28.15,,, 108.652769, 34.257842, 17.742, 236.490, 385.400,,,,,,,,,
 20:07:45.470,COM5, 2024-08-16 20:07:46.944, 0.025, 0.014, 0.988, -1.160, -0.488, -1.099, -7.504, 5.416, 123.453,,,, 28.15,,, 108.652769, 34.257842, 17.742, 236.490, 385.400,,,,,,,,,
 20:07:45.578,COM5, 2024-08-16 20:07:47.044, -0.056, -0.048, 1.018, -1.587, 0.244, -1.160, -7.679, 5.361, 123.338,,,, 28.13,,, 108.652760, 34.257837, 17.575, 236.400, 385.400,,,,,,,,,
 20:07:45.672,COM5, 2024-08-16 20:07:47.165, -0.009, -0.050, 0.958, -0.549, 0.854, -0.488, -7.745, 5.427, 123.272,,,, 28.10,,, 108.652760, 34.257837, 17.575, 236.400, 385.400,,,,,,,,,
 20:07:45.765,COM5, 2024-08-16 20:07:47.265, 0.047, -0.037, 1.056, -1.465, 0.000, -1.038, -7.982, 5.438, 123.173,,,, 28.12,,, 108.652751, 34.257832, 17.464, 236.590, 385.400,,,,,,,,,
 20:07:45.873,COM5, 2024-08-16 20:07:47.350, -0.023, -0.033, 0.971, 0.732, 0.366, -0.244, -8.097, 5.433, 123.113,,,, 28.13,,, 108.652751, 34.257832, 17.464, 236.590, 385.400,,,,,,,,,
 20:07:45.966,COM5, 2024-08-16 20:07:47.450, -0.057, -0.047, 0.974, -1.465, 0.854, -0.366, -8.064, 5.466, 123.091,,,, 28.12,,, 108.652743, 34.257828, 17.223, 236.740, 385.400,,,,,,,,,
 20:07:46.076,COM5, 2024-08-16 20:07:47.570, 0.031, -0.057, 1.073, -0.366, -0.916, -1.038, -8.207, 5.455, 123.025,,,, 28.12,,, 108.652743, 34.257828, 17.223, 236.740, 385.400,,,,,,,,,
 20:07:46.169,COM5, 2024-08-16 20:07:47.670, -0.048, -0.084, 1.016, 1.404, -0.793, -0.427, -8.223, 5.306, 122.959,,,, 28.15,,, 108.652734, 34.257823, 16.816, 236.820, 385.400,,,,,,,,,
 20:07:46.263,COM5, 2024-08-16 20:07:47.749, 0.031, -0.023, 1.014, 0.305, 1.038, -0.427, -8.179, 5.356, 122.921,,,, 28.10,,, 108.652734, 34.257823, 16.816, 236.820, 385.400,,,,,,,,,
 20:07:46.372,COM5, 2024-08-16 20:07:47.849, 0.042, -0.008, 1.031, 0.244, -0.305, -0.610, -8.212, 5.372, 122.871,,,, 28.15,,, 108.652726, 34.257819, 16.464, 236.930, 385.400,,,,,,,,,
 20:07:46.466,COM5, 2024-08-16 20:07:47.934, -0.066, -0.004, 1.021, 0.916, 0.122, -0.244, -8.141, 5.301, 122.822,,,, 28.10,,, 108.652726, 34.257819, 16.464, 236.930, 385.400,,,,,,,,,
 20:07:46.559,COM5, 2024-08-16 20:07:48.034, -0.016, -0.019, 1.023, -0.122, -0.488, -0.610, -8.015, 5.317, 122.783,,,, 28.12,,, 108.652718, 34.257814, 16.130, 237.040, 385.400,,,,,,,,,
 20:07:46.667,COM5, 2024-08-16 20:07:48.150, 0.014, -0.043, 1.022, 0.305, -0.488, 0.305, -8.080, 5.202, 122.739,,,, 28.13,,, 108.652718, 34.257814, 16.130, 237.040, 385.400,,,,,,,,,
 20:07:46.759,COM5, 2024-08-16 20:07:48.204, 0.047, -0.065, 0.994, 0.732, -0.793, -0.549, -8.141, 5.169, 122.849,,,, 28.09,,, 108.652710, 34.257810, 15.927, 237.130, 385.400,,,,,,,,,
 20:07:46.868,COM5, 2024-08-16 20:07:48.340, 0.011, -0.014, 1.017, 0.000, 0.732, -0.061, -8.047, 5.142, 122.849,,,, 28.10,,, 108.652706, 34.257808, 15.797, 237.140, 385.400,,,,,,,,,
 20:07:46.963,COM5, 2024-08-16 20:07:48.440, -0.007, -0.007, 1.018, -1.892, -0.366, -0.854, -8.113, 5.153, 122.794,,,, 28.12,,, 108.652702, 34.257805, 15.797, 237.170, 385.500,,,,,,,,,
 20:07:47.057,COM5, 2024-08-16 20:07:48.555, 0.018, -0.010, 1.002, 0.305, -0.977, -0.549, -8.223, 5.098, 122.717,,,, 28.12,,, 108.652702, 34.257805, 15.797, 237.170, 385.500,,,,,,,,,
 20:07:47.164,COM5, 2024-08-16 20:07:48.655, 0.000, 0.064, 0.968, 1.282, 0.122, 0.000, -8.146, 5.010, 122.723,,,, 28.12,,, 108.652694, 34.257801, 15.667, 237.240, 385.500,,,,,,,,,
 20:07:47.258,COM5, 2024-08-16 20:07:48.739, 0.023, 0.036, 0.958, -1.160, -0.793, -0.610, -8.036, 5.032, 122.701,,,, 28.12,,, 108.652694, 34.257801, 15.667, 237.240, 385.500,,,,,,,,,
 20:07:47.367,COM5, 2024-08-16 20:07:48.839, 0.027, -0.008, 1.031, -1.343, -0.610, -0.488, -8.179, 4.944, 122.640,,,, 28.15,,, 108.652686, 34.257797, 15.464, 237.330, 385.500,,,,,,,,,
 20:07:47.461,COM5, 2024-08-16 20:07:48.954, -0.012, 0.041, 0.996, 1.221, 0.488, -0.061, -8.135, 4.916, 122.618,,,, 28.13,,, 108.652686, 34.257797, 15.464, 237.330, 385.500,,,,,,,,,
 20:07:47.569,COM5, 2024-08-16 20:07:49.054, 0.004, 0.063, 0.980, 0.122, 0.427, -0.427, -7.993, 4.966, 122.596,,,, 28.12,,, 108.652678, 34.257793, 15.501, 237.400, 385.500,,,,,,,,,
 20:07:47.661,COM5, 2024-08-16 20:07:49.140, 0.015, -0.004, 1.032, 1.099, -0.610, -0.366, -8.036, 4.971, 122.547,,,, 28.12,,, 108.652678, 34.257793, 15.501, 237.400, 385.500,,,,,,,,,
 20:07:47.754,COM5, 2024-08-16 20:07:49.240, -0.021, 0.097, 0.969, 0.916, -0.183, -0.244, -7.800, 4.938, 122.525,,,, 28.15,,, 108.652671, 34.257789, 15.538, 237.470, 385.500,,,,,,,,,
 20:07:47.863,COM5, 2024-08-16 20:07:49.360, -0.007, 0.051, 1.079, -1.160, 0.488, -0.549, -7.745, 4.949, 122.481,,,, 28.12,,, 108.652671, 34.257789, 15.538, 237.470, 385.500,,,,,,,,,
 20:07:47.956,COM5, 2024-08-16 20:07:49.460, 0.020, 0.035, 1.045, -0.244, -0.061, -0.122, -7.762, 4.938, 122.432,,,, 28.15,,, 108.652663, 34.257785, 15.779, 237.580, 385.500,,,,,,,,,
 20:07:48.065,COM5, 2024-08-16 20:07:49.540, -0.013, 0.053, 1.042, 2.075, 1.038, -0.244, -7.745, 4.971, 122.415,,,, 28.15,,, 108.652663, 34.257785, 15.779, 237.580, 385.500,,,,,,,,,
 20:07:48.158,COM5, 2024-08-16 20:07:49.640, 0.001, 0.017, 0.997, -0.610, -0.305, -0.610, -7.635, 5.015, 122.366,,,, 28.15,,, 108.652654, 34.257780, 16.260, 237.680, 385.500,,,,,,,,,
 20:07:48.251,COM5, 2024-08-16 20:07:49.759, -0.039, -0.024, 1.022, -0.366, -0.366, -0.366, -7.663, 4.949, 122.311,,,, 28.09,,, 108.652654, 34.257780, 16.260, 237.680, 385.500,,,,,,,,,
 20:07:48.360,COM5, 2024-08-16 20:07:49.859, 0.036, -0.019, 1.014, 1.831, 0.000, -0.488, -7.696, 4.938, 122.272,,,, 28.13,,, 108.652646, 34.257776, 16.482, 237.810, 385.500,,,,,,,,,
 20:07:48.454,COM5, 2024-08-16 20:07:49.944, 0.012, -0.016, 1.042, 0.183, 1.160, -0.244, -7.674, 4.966, 122.239,,,, 28.12,,, 108.652646, 34.257776, 16.482, 237.810, 385.500,,,,,,,,,
 20:07:48.563,COM5, 2024-08-16 20:07:50.044, -0.054, -0.038, 1.058, -1.343, 1.038, -0.549, -7.718, 5.032, 122.195,,,, 28.12,,, 108.652637, 34.257772, 16.482, 237.900, 385.500,,,,,,,,,
 20:07:48.656,COM5, 2024-08-16 20:07:50.125, 0.021, -0.030, 0.987, 0.305, -0.732, -0.732, -7.795, 5.070, 122.124,,,, 28.10,,, 108.652637, 34.257772, 16.482, 237.900, 385.500,,,,,,,,,
 20:07:48.750,COM5, 2024-08-16 20:07:50.225, 0.010, -0.036, 0.993, 1.892, -1.099, -0.366, -7.707, 4.966, 122.014,,,, 28.12,,, 108.652629, 34.257768, 16.353, 238.030, 385.500,,,,,,,,,
 20:07:48.859,COM5, 2024-08-16 20:07:50.345, 0.019, -0.025, 1.009, 0.122, -0.244, -0.427, -7.614, 4.856, 121.965,,,, 28.13,,, 108.652629, 34.257768, 16.353, 238.030, 385.500,,,,,,,,,
 20:07:48.952,COM5, 2024-08-16 20:07:50.445, -0.018, -0.009, 1.019, 0.854, 1.709, 0.000, -7.608, 4.905, 121.904,,,, 28.13,,, 108.652621, 34.257764, 16.205, 238.150, 385.500,,,,,,,,,
 20:07:49.061,COM5, 2024-08-16 20:07:50.530, 0.020, -0.073, 1.072, 1.709, 0.000, -0.305, -7.581, 5.054, 121.893,,,, 28.15,,, 108.652621, 34.257764, 16.205, 238.150, 385.500,,,,,,,,,
 20:07:49.154,COM5, 2024-08-16 20:07:50.630, -0.012, 0.040, 1.001, 1.526, -1.465, -0.366, -7.399, 5.004, 121.783,,,, 28.13,,, 108.652612, 34.257760, 16.056, 238.250, 385.500,,,,,,,,,
 20:07:49.247,COM5, 2024-08-16 20:07:50.744, -0.027, 0.058, 1.006, -1.404, 0.854, -0.061, -7.273, 4.938, 121.767,,,, 28.13,,, 108.652612, 34.257760, 16.056, 238.250, 385.500,,,,,,,,,
 20:07:49.356,COM5, 2024-08-16 20:07:50.844, 0.028, 0.066, 0.927, -0.305, -0.488, -0.122, -7.322, 4.971, 121.701,,,, 28.12,,, 108.652604, 34.257756, 15.908, 238.330, 385.600,,,,,,,,,
 20:07:49.448,COM5, 2024-08-16 20:07:50.929, -0.010, 0.035, 0.955, -3.601, -1.038, -0.366, -7.559, 4.911, 121.696,,,, 28.12,,, 108.652604, 34.257756, 15.908, 238.330, 385.600,,,,,,,,,
 20:07:49.557,COM5, 2024-08-16 20:07:51.029, -0.062, -0.002, 1.166, -3.479, 0.549, -0.366, -7.998, 4.850, 121.624,,,, 28.15,,, 108.652596, 34.257752, 16.167, 238.370, 385.600,,,,,,,,,
 20:07:49.651,COM5, 2024-08-16 20:07:51.150, 0.002, 0.032, 1.081, 0.305, 0.183, 1.099, -8.031, 4.927, 121.668,,,, 28.12,,, 108.652596, 34.257752, 16.167, 238.370, 385.600,,,,,,,,,
 20:07:49.744,COM5, 2024-08-16 20:07:51.250, 0.031, 0.025, 0.960, 0.610, -0.793, 1.099, -7.905, 4.933, 121.800,,,, 28.10,,, 108.652587, 34.257748, 16.390, 238.390, 385.600,,,,,,,,,
 20:07:49.853,COM5, 2024-08-16 20:07:51.330, 0.043, 0.038, 0.962, 4.700, -2.075, 0.610, -7.663, 4.807, 121.871,,,, 28.13,,, 108.652587, 34.257748, 16.390, 238.390, 385.600,,,,,,,,,
 20:07:49.946,COM5, 2024-08-16 20:07:51.430, -0.004, 0.076, 0.885, -1.343, 1.526, 0.488, -7.372, 4.763, 121.937,,,, 28.13,,, 108.652579, 34.257743, 16.501, 238.200, 385.600,,,,,,,,,
 20:07:50.055,COM5, 2024-08-16 20:07:51.550, -0.052, -0.039, 1.083, -1.709, 1.343, 0.183, -7.690, 4.938, 121.976,,,, 28.15,,, 108.652579, 34.257743, 16.501, 238.200, 385.600,,,,,,,,,
 20:07:50.149,COM5, 2024-08-16 20:07:51.650, -0.022, 0.077, 0.979, -0.793, -0.916, 0.122, -7.751, 5.015, 121.992,,,, 28.12,,, 108.652570, 34.257739, 16.593, 238.090, 385.600,,,,,,,,,
 20:07:50.242,COM5, 2024-08-16 20:07:51.734, 0.075, 0.091, 0.875, -3.235, -3.784, -0.183, -7.905, 4.828, 121.998,,,, 28.12,,, 108.652570, 34.257739, 16.593, 238.090, 385.600,,,,,,,,,
 20:07:50.351,COM5, 2024-08-16 20:07:51.834, -0.033, -0.037, 1.036, -3.723, 2.747, 1.282, -8.372, 4.647, 122.053,,,, 28.10,,, 108.652562, 34.257734, 16.779, 238.030, 385.600,,,,,,,,,
 20:07:50.445,COM5, 2024-08-16 20:07:51.914, -0.047, 0.091, 1.037, -1.831, 3.357, 0.854, -8.525, 5.043, 122.162,,,, 28.09,,, 108.652562, 34.257734, 16.779, 238.030, 385.600,,,,,,,,,
 20:07:50.554,COM5, 2024-08-16 20:07:52.014, 0.019, -0.028, 1.082, 2.136, 0.061, 0.732, -8.701, 5.317, 122.239,,,, 28.15,,, 108.652553, 34.257730, 17.093, 237.850, 385.600,,,,,,,,,
 20:07:50.648,COM5, 2024-08-16 20:07:52.135, 0.055, 0.006, 1.010, 1.587, -2.625, -0.244, -8.498, 5.191, 122.261,,,, 28.12,,, 108.652553, 34.257730, 17.093, 237.850, 385.600,,,,,,,,,
 20:07:50.740,COM5, 2024-08-16 20:07:52.235, 0.002, -0.018, 1.007, 4.028, 0.610, 0.854, -8.295, 4.971, 122.245,,,, 28.09,,, 108.652544, 34.257725, 17.353, 237.760, 385.600,,,,,,,,,
