Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Timestamp
0.8972,0.7508,0.2655,-0.022,0.0107,0.9903,35.3999999999651
1.2268,-0.4669,0.4944,-0.0064,0.018,0.976,35.5
-0.412,0.5585,0.1648,-0.0027,0.0168,1.0361,35.5999999999767
-0.1556,0.3571,0.3113,-0.0092,0.0098,0.9815,35.7000000000116
0.2564,0.2014,0.3937,-0.0061,0.0085,1.0007,35.7999999999884
-1.0254,0.5951,0.3113,-0.0104,0.0095,1.0047,35.8999999999651
-1.1719,0.0916,0.3571,-0.0092,0,0.9827,36
0.293,0.1007,0.3479,-0.0092,0.0037,0.9964,36.0999999999767
-1.5198,0.8606,0.2838,-0.0098,0.0052,1.0184,36.2000000000116
-0.6409,-0.3479,0.1099,-0.0195,0.0034,0.9842,36.2999999999884
1.4008,-0.4944,0.3662,-0.0018,0.0095,0.9586,36.3999999999651
-0.6958,1.1353,0.2014,-0.0021,0.0134,1.0337,36.5
-0.0549,0.6684,0.0641,-0.0195,-0.0186,0.9806,36.5999999999767
1.3001,-0.7782,0.2747,-0.0107,-0.0027,0.9909,36.7000000000116
-0.9522,1.529,0.1648,0.0024,-0.0079,1.008,36.7999999999884
0.1556,0.7599,0.0824,-0.0247,-0.0153,0.9931,36.8999999999651
0.5402,-0.2014,0.4669,-0.0262,-0.0192,0.9915,37
0.2106,0.9613,0.5951,-0.0058,-0.0085,1.0681,37.0999999999767
0.2472,1.1994,0.9156,-0.0226,-0.0189,0.9931,37.2000000000116
1.0529,0.4212,1.1353,-0.0381,-0.0101,0.998,37.2999999999884
0.5676,1.2818,1.4649,-0.0165,-0.0021,0.9973,37.3999999999651
-0.7508,0.5036,1.5015,-0.0436,0.0046,1.0251,37.5
0.586,-0.2472,1.6388,-0.0388,-0.0125,1.0007,37.5999999999767
1.4008,0.6592,2.1424,-0.0204,0.014,1.0202,37.7000000000116
0.0092,0.4852,1.7945,-0.0519,-0.0107,0.9622,37.7999999999884
0.8972,-1.6022,1.7945,-0.043,0.0104,1.005,37.8999999999651
-0.174,-0.0275,1.9318,-0.0079,0.011,1.0324,38
-2.1882,0.4578,1.8769,-0.032,-0.0034,0.9888,38.0999999999767
0.174,-0.3845,2.0783,-0.0446,0.0058,0.9726,38.2000000000116
0.293,0.2014,1.9501,-0.0214,0.0067,0.9876,38.2999999999884
-1.0254,0.1465,1.7579,-0.0409,0.0037,1.0373,38.3999999999651
-0.8423,-1.2726,1.9593,-0.0421,0.0034,0.9705,38.5
-0.0549,-0.5768,1.6846,-0.0095,0.014,0.9754,38.5999999999767
-2.0508,1.3276,1.529,-0.0272,0.0073,1.0181,38.7000000000116
-1.1811,-0.1007,1.2177,-0.0406,-0.0067,0.9851,38.7999999999884
-0.4669,-1.648,1.0437,-0.0256,0.0067,0.9824,38.8999999999651
0.5036,0.0641,1.41,-0.0092,0.0104,0.9622,39
0.3204,-0.1831,1.4283,-0.0305,-0.0006,0.9946,39.0999999999767
1.1994,0.3021,1.2909,-0.0092,-0.0113,0.9796,39.2000000000116
0.4669,0.2655,1.4466,-0.0366,-0.0037,1.0056,39.2999999999884
0.8057,-0.6134,1.3367,-0.0348,-0.022,1.0022,39.3999999999651
0.9888,-1.41,1.5564,-0.015,-0.0058,1.0022,39.5
-0.6226,0.3937,1.8677,-0.0253,-0.0177,1.0181,39.5999999999767
-0.824,-0.4944,1.9318,-0.032,-0.0153,1.005,39.7000000000116
-0.3021,-0.174,2.0966,-0.0198,-0.0082,0.9897,39.7999999999884
-0.9522,-0.0641,2.1699,-0.0372,-0.0119,1.0263,39.8999999999651
-0.2014,-1.5564,2.0051,-0.0378,-0.0107,0.9577,40
-0.9522,-0.9705,1.7762,-0.0122,-0.0009,0.9632,40.0999999999767
-1.1078,-0.0916,2.179,-0.0073,0.0018,0.987,40.2000000000116
-2.2614,-0.3662,2.179,-0.0388,-0.0171,1.0346,40.2999999999884
0.6867,-1.886,2.2797,-0.043,-0.0046,0.9995,40.3999999999651
2.765,1.2543,3.058,-0.0165,-0.0116,0.9827,40.5
0.0092,-1.6846,1.7121,-0.0412,-0.0162,1.1087,40.5999999999767
1.9135,-1.3459,-0.2197,-0.0113,-0.0372,0.9198,40.7000000000116
1.0529,-2.472,-2.6734,0.0449,-0.0089,1.0593,40.7999999999884
-0.9522,-1.6572,-4.8982,0.0501,-0.0528,1.0077,40.8999999999651
1.0163,-1.3916,-5.8687,0.0555,-0.0302,1.0163,41
1.3825,-1.3184,-7.2237,0.0726,-0.0195,0.9857,41.0999999999767
-0.4212,-1.9318,-8.5604,0.0906,-0.0278,0.9897,41.2000000000116
0.5219,1.5381,-9.2929,0.1071,-0.0131,1.0092,41.2999999999884
0.2289,1.1628,-9.3661,0.0742,-0.0156,1.0132,41.3999999999651
1.0529,0.2472,-9.1372,0.0696,-0.0092,1.0187,41.5
0.238,-0.943,-9.6774,0.0906,-0.0037,0.9684,41.5999999999767
-1.0163,0.8057,-9.3387,0.1041,0.007,1.0102,41.7000000000116
-0.531,1.4374,-9.2563,0.069,-0.0095,1.0346,41.7999999999884
0.0824,-0.7416,-9.6408,0.0604,0.0159,0.9864,41.8999999999651
0.8423,0.0824,-8.3407,0.0974,0.029,0.9635,42
0.238,2.8748,-7.4984,0.0699,0.0116,1.001,42.0999999999767
0.3754,0.6317,-6.6927,0.0259,0.0177,1.0404,42.2000000000116
-0.5036,0.3296,-4.9623,0.0531,0.0226,0.9903,42.2999999999884
0.3388,1.6846,-3.5157,0.036,0.0165,0.9565,42.3999999999651
-0.4212,1.6572,-2.3164,0.0031,0.0406,1.0511,42.5
-1.8128,0.0183,-0.8606,0.0024,0.0241,0.987,42.5999999999767
-0.7782,0.9888,0.65,-0.0015,0.0085,0.9659,42.7000000000116
-0.3662,1.1994,1.5748,-0.029,0.0156,0.9977,42.7999999999884
-0.3388,0.2289,1.5656,-0.0241,-0.0015,0.9726,42.8999999999651
0.3204,-0.174,1.7487,-0.0262,-0.0061,0.969,43
0.9064,-0.7874,1.4832,-0.0259,0.0095,1.0269,43.0999999999767
-0.5768,-1.3642,1.5656,-0.0079,0.0122,0.9879,43.2000000000116
0.6317,0.8332,1.9318,-0.015,0.007,0.9754,43.2999999999884
0.7233,-0.5402,1.1444,-0.0327,0.0006,0.9919,43.3999999999651
-0.7782,-0.9247,1.0437,-0.0125,0.0146,0.9973,43.5
0.7141,0.5036,1.4466,-0.0085,0.0076,0.9342,43.5999999999767
0.3479,0.4578,1.6572,-0.0256,0.0073,1.0395,43.7000000000116
-1.41,-0.6592,1.9227,-0.0156,-0.0012,1.0074,43.7999999999884
0.6317,0.9156,2.1058,-0.0153,0.0037,0.9684,43.8999999999651
0.2197,0.4395,2.06,-0.0314,0.0198,1.0169,44
-0.3021,-0.2472,2.1516,-0.033,0.0116,0.9845,44.0999999999767
1.1261,0.3388,2.1424,-0.018,0.0168,0.9806,44.2000000000116
0.174,-0.0092,2.0417,-0.0391,0.014,1.0205,44.2999999999884
0.2289,-0.65,2.0142,-0.0211,0.0153,0.9778,44.3999999999651
1.0163,0.412,1.8677,-0.0186,0.0046,1.0028,44.5
-0.1282,-0.1923,1.7212,-0.0388,0.0095,1.0001,44.5999999999767
-0.2014,-0.2197,1.7762,-0.0174,0.0003,0.983,44.7000000000116
1.1902,0.3479,1.6297,-0.0122,0.0143,1.0028,44.7999999999884
-0.2197,-0.0732,1.3459,-0.033,0.0082,1.0172,44.8999999999651
-0.8148,-0.705,1.0529,-0.0186,-0.0024,0.99,45
0.4578,0.6684,0.9064,-0.0037,0.0015,0.9839,45.0999999999767
-0.9705,0.2014,0.5585,-0.0153,-0.0192,1.0132,45.2000000000116
-1.2543,0.4028,0.2838,-0.0073,-0.0153,1.016,45.2999999999884
1.0712,0.1282,0.293,-0.0131,-0.0092,0.983,45.3999999999651
-0.0916,-0.3113,0.2197,-0.0159,-0.0107,0.9986,45.5
-0.4028,0.1831,0.3296,0.0018,-0.0113,1.0135,45.5999999999767
0.6592,1.0529,0.531,-0.0101,-0.0137,1.0019,45.7000000000116
-0.6043,-0.3662,0.5951,-0.0238,-0.0073,1.0144,45.7999999999884
0.0732,0.412,0.531,-0.014,-0.0101,0.983,45.8999999999651
1.6022,0.8881,0.6958,-0.0146,-0.0024,1.0013,46
-0.5768,-0.3937,0.8789,-0.0217,-0.0089,1.008,46.0999999999767
0.1648,0.1648,0.8698,-0.015,-0.0027,0.9891,46.2000000000116
0.6134,0.9705,1.0346,-0.025,-0.007,1.012,46.2999999999884
-0.9064,-0.1556,0.8606,-0.0204,-0.0089,1.0138,46.3999999999651
0.174,0.4944,0.8148,-0.0208,-0.0012,0.99,46.5
0.943,0.6317,0.943,-0.0232,-0.0012,1.0135,46.5999999999767
-0.0366,0.3296,0.824,-0.0168,-0.0067,1.0169,46.7000000000116
1.0437,0.7416,0.7508,-0.0156,-0.0009,0.9973,46.7999999999884
1.4557,0.3479,0.8423,-0.0302,0.004,1.0105,46.8999999999651
-0.7965,-0.412,0.3388,-0.0195,-0.0061,0.9952,47
0.5036,0.5402,0.0092,-0.0104,0.0064,1.0086,47.0999999999767
-0.2747,0.3754,0.3113,-0.0208,-0.0067,0.994,47.2000000000116
-1.0163,0.0824,0.238,-0.0217,0.0006,0.9891,47.2999999999884
-0.2289,-0.1465,0.3479,-0.0183,0.0204,0.9992,47.3999999999651
-0.9705,0.1099,0.5127,-0.0259,-0.0031,1.0163,47.5
-1.2452,-0.2472,0.119,-0.0186,0.007,1.0187,47.5999999999767
-0.5768,-0.2014,0.0275,-0.0125,-0.0113,0.9742,47.7000000000116
0.0366,-0.3021,0.0366,-0.0208,-0.0131,0.951,47.7999999999884
-0.3113,0.1007,-0.2747,-0.018,-0.0153,1.0596,47.8999999999651
0.1831,-0.293,-0.3845,-0.0076,-0.0089,0.9818,48
0.6775,-0.9888,0.2655,-0.0107,0.0055,1.0126,48.0999999999767
-0.2014,1.0712,-0.0458,-0.011,-0.0082,1.0099,48.2000000000116
0.6317,-0.4486,-0.0732,-0.0259,0.007,0.9815,48.2999999999884
-0.5402,-1.0987,0.2289,-0.0153,-0.0174,1.0462,48.3999999999651
0.4578,0.6867,-0.2014,0.0015,-0.0119,0.9766,48.5
1.4191,-0.0549,0.2289,-0.0214,-0.0061,0.9729,48.5999999999767
-0.9064,-0.119,-0.119,-0.0247,-0.015,1.0154,48.7000000000116
-1.062,-1.1536,-0.5219,-0.004,-0.0101,1.0211,48.7999999999884
-1.1719,-0.0824,0.0641,-0.0113,-0.0015,0.9894,48.8999999999651
-0.1648,0.3479,0.1373,0.0021,-0.0095,0.9668,49
0.4395,1.0437,0,-0.0174,-0.0076,1.0309,49.0999999999767
0.5127,-0.7324,-0.1007,-0.0299,-0.007,0.9931,49.2000000000116
-0.0275,-0.7416,-0.0275,0.0043,-0.0061,1.001,49.2999999999884
1.2635,1.236,-0.0732,-0.0076,-0.0012,1.0157,49.3999999999651
0.0458,-0.3479,0.174,-0.0204,0.0006,0.9705,49.5
0.7508,0.4303,-0.0275,-0.0076,0.0104,1.0178,49.5999999999767
0.119,0.4761,0.0092,-0.0201,0.0137,0.994,49.7000000000116
-0.3662,-0.0183,0.2655,-0.0235,-0.0055,0.9729,49.7999999999884
-0.8972,-0.2106,-0.1282,-0.0192,0.0021,1.0016,49.8999999999651
-0.6317,0.293,-0.0275,-0.0101,0,0.9931,50
0.4395,0.0732,0.2014,-0.0134,-0.0034,0.9958,50.0999999999767
0.2106,0.3388,0.0824,-0.0119,-0.0116,0.9861,50.2000000000116
0.8515,-0.238,0.1007,-0.0174,0,0.9983,50.2999999999884
0.5402,-0.9705,0.2106,-0.0128,-0.0055,0.9729,50.3999999999651
-0.3388,0.7599,0.1007,-0.0116,-0.0031,1.0291,50.5
0.0183,-0.2564,-0.0732,-0.0192,0.0006,0.976,50.5999999999767
-0.2747,-0.6134,0.2289,-0.0137,-0.0085,0.972,50.7000000000116
-0.7691,0.0275,-0.1556,-0.0204,0.0024,1.0187,50.7999999999884
-0.586,-0.3479,0.0458,-0.011,0.0012,0.9772,50.8999999999651
-0.6226,-0.3662,0.1831,-0.0049,-0.0024,0.9696,51
-1.4283,0.7416,-0.0641,-0.0143,-0.0015,1.0257,51.0999999999767
-0.7141,-0.1831,-0.0092,-0.0192,-0.0055,0.9891,51.2000000000116
-0.4669,-0.2289,0.0641,-0.0073,-0.0146,0.9613,51.2999999999884
0.5036,1.2085,-0.0458,-0.0156,-0.007,1.0242,51.3999999999651
0.1099,-0.3204,-0.1556,-0.0311,-0.0165,0.9995,51.5
0.8698,-0.4303,0.0458,-0.0055,-0.0101,0.9742,51.5999999999767
-0.0275,1.1444,-0.0183,-0.0177,-0.0064,1.0044,51.7000000000116
0.2655,0.2014,0.0641,-0.0217,-0.0027,0.9952,51.7999999999884
0.0549,0.412,0.1373,-0.0119,-0.0171,0.9882,51.8999999999651
-0.2564,0.4395,0.0183,-0.0262,-0.0061,1.0169,52
0.586,-0.2197,0.0275,-0.0262,-0.0095,0.979,52.0999999999767
0.6775,0.3845,0.0916,-0.0101,-0.0092,0.9885,52.2000000000116
0.4944,0.4395,-0.0275,-0.0278,0,1.0077,52.2999999999884
-0.7965,-0.7874,0.1099,-0.0256,-0.011,0.9763,52.3999999999651
0.7416,0.3937,0.0732,-0.0107,0.0027,1.0022,52.5
-1.2452,0.7691,0.2106,-0.022,-0.0043,1.0092,52.5999999999767
-0.1648,-0.4944,0.1556,-0.0345,0.0079,0.9687,52.7000000000116
0.8148,-0.1923,0.1923,-0.014,0.0092,0.9653,52.7999999999884
0.0916,0.4578,0.1373,-0.0259,0.0189,1.0257,52.8999999999651
0.4028,-0.9339,0.2289,-0.0314,0.0204,0.9781,53
0.2564,-0.3113,0.4212,-0.0098,0.0113,0.9992,53.0999999999767
-0.1923,-0.1923,0.1465,-0.029,0.0229,1.0068,53.2000000000116
0.2014,-0.5676,0.4303,-0.0253,0.0018,0.9967,53.2999999999884
0,0,0.2564,-0.0165,0.0064,0.9827,53.3999999999651
-0.2747,-0.7324,0.1465,-0.0272,-0.0043,1.0315,53.5
-0.0092,0.0366,0.4028,-0.0211,-0.0046,0.9674,53.5999999999767
0.3204,0.5127,0.2014,-0.0168,0.0073,1.0257,53.7000000000116
0.7782,-0.2564,0.2472,-0.0333,0.0046,0.9912,53.7999999999884
0.5402,-0.6867,0.1465,-0.0232,0.0107,1.026,53.8999999999651
-0.1648,0.3388,0.1831,0.0058,-0.0049,0.9848,54
-0.2106,-0.4303,0.3296,-0.0333,0.015,1.0041,54.0999999999767
0.2014,-0.8789,0.0458,-0.0302,-0.0052,1.0218,54.2000000000116
0.2106,0.7782,0.2289,0.0067,-0.0043,0.9687,54.2999999999884
-0.6592,0,0.3204,-0.0317,-0.0049,1.0169,54.3999999999651
0.8972,-0.4669,0.0275,-0.0168,0.0015,0.9998,54.5
0.5951,0.8698,0.119,-0.0101,0.0122,1.0215,54.5999999999767
-0.7782,0.0458,0.2472,-0.0314,-0.0098,0.9958,54.7000000000116
0.3571,-0.7782,-0.0092,-0.011,0.0217,1.0041,54.7999999999884
-0.824,0.5951,0.1556,-0.0055,0.0095,1.0083,54.8999999999651
-1.117,-0.0549,0.119,-0.0314,-0.011,0.9781,55
-0.0092,-0.6775,0.0366,-0.0143,0.0134,0.9925,55.0999999999767
0.2655,0.2197,0.2197,-0.015,0,0.9891,55.2000000000116
0.293,-0.5493,0.1007,-0.0345,-0.0055,0.998,55.2999999999884
-0.0916,-0.2014,0.0092,-0.0064,0.0046,0.9912,55.3999999999651
0.1282,-0.0366,0.2106,-0.0244,-0.0012,1.0129,55.5
0.238,-0.5036,-0.1831,-0.0253,-0.0079,1.0215,55.5999999999767
-0.3845,-0.5676,-0.3021,0,-0.0095,0.9922,55.7000000000116
0.6867,-0.8972,-0.1923,-0.0153,-0.0073,1.0083,55.7999999999884
-0.2564,-0.531,-0.7508,0.0061,-0.0052,0.9787,55.8999999999651
-0.705,0.8332,-0.6134,0.0067,-0.0046,1.0022,56
-0.4852,-0.8606,-0.5402,-0.0293,-0.0156,1.0184,56.0999999999767
-1.1444,-1.6114,-1.0804,-0.0003,-0.0113,0.9699,56.2000000000116
1.0987,1.117,-0.4852,0.0177,-0.0012,0.9717,56.2999999999884
0.4852,0.0092,-0.4852,-0.0253,-0.0052,1.0364,56.3999999999651
-0.8148,-1.0529,-1.0346,0.0006,-0.0116,1.0059,56.5
0.6684,0.4761,-0.238,0.0095,-0.0101,0.972,56.5999999999767
0.0183,0.6684,-0.531,-0.018,-0.0162,1.026,56.7000000000116
-0.2838,-0.3937,-0.705,-0.0034,-0.0024,1.0269,56.7999999999884
1.236,-0.3113,0.0275,-0.0122,-0.0027,0.9708,56.8999999999651
1.0071,0.0183,-0.2655,-0.0168,-0.0015,1.0089,57
-0.7599,-1.0346,-0.1373,0.0055,-0.0076,0.9967,57.0999999999767
0.2838,0.3204,0.2289,-0.0098,-0.007,1.0117,57.2000000000116
-0.1373,-0.3204,-0.1923,-0.0156,0.004,1.0086,57.2999999999884
-0.1648,-0.3662,-0.1007,-0.0052,0.0095,0.976,57.3999999999651
0.5768,-0.1099,0.1282,-0.0064,0.0082,1.0211,57.5
-0.7508,-0.6684,-0.3204,-0.0092,-0.0027,0.9882,57.5999999999767
0.1099,0.0183,-0.3204,0.0003,-0.0052,0.9854,57.7000000000116
0.6317,0.5127,-0.3571,0.0037,-0.0128,1.0205,57.7999999999884
-0.2747,-0.0183,-0.6409,0.0006,-0.0095,1.0034,57.8999999999651
0.4852,-0.824,-0.2747,-0.0046,-0.0082,0.9705,58
-0.1556,0.0275,-0.2655,-0.014,-0.0092,1.0373,58.0999999999767
-0.8515,-0.0916,-0.3845,0.0107,-0.0134,1.0013,58.2000000000116
0.4578,0.0824,-0.0549,-0.0027,-0.0031,0.9656,58.2999999999884
0.3388,-0.119,-0.3479,-0.0159,-0.0064,1.0065,58.3999999999651
-0.2564,-0.7416,-0.3662,0.0015,-0.0125,1.0022,58.5
0.6043,-0.7416,-0.0458,0.004,-0.0037,0.998,58.5999999999767
0.0641,-0.4852,-0.2655,0.0052,-0.0082,0.9873,58.7000000000116
0.293,0.2564,-0.3571,0.0024,-0.0055,1.0166,58.7999999999884
1.6755,0.7691,-0.0366,0,-0.0122,0.9885,58.8999999999651
0.1648,-0.1007,0.0549,-0.0131,-0.0076,1.0053,59
-0.293,-0.2289,0.2197,-0.0052,-0.0079,1.0056,59.0999999999767
0.4944,0.531,0.3571,0.0055,-0.0043,1.0163,59.2000000000116
-1.2268,0.4395,0.119,-0.0055,-0.022,0.9943,59.2999999999884
-1.2452,-0.3662,0.3296,-0.0143,-0.0137,0.9992,59.3999999999651
0.3662,0.8148,0.2747,-0.0104,-0.0095,0.9925,59.5
-1.5107,-0.2564,0.1556,-0.0125,-0.0043,1.0053,59.5999999999767
0.0275,-0.2747,0.3388,-0.0082,-0.0018,0.9836,59.7000000000116
0.5585,0.6134,0.3479,-0.0104,0.0058,0.9928,59.7999999999884
-1.0712,-0.1465,0.1373,-0.0085,-0.0092,1.0068,59.8999999999651
0.2655,-0.7782,0.0641,-0.0134,0,0.9674,60
0.293,-0.1556,0.0549,-0.0034,0.0104,1.0431,60.0999999999767
-0.6226,-0.7691,-0.0916,-0.0049,-0.0012,0.9845,60.2000000000116
0.8423,-0.7782,0.2655,0.0003,0.0137,0.9803,60.2999999999884
-0.2472,-0.2197,0.2197,-0.0058,0.0092,1.0147,60.3999999999651
-0.5676,-0.0641,-0.0549,-0.0049,0.0046,0.9824,60.5
0.7416,-0.1648,0.0092,-0.0009,-0.0037,1.0022,60.5999999999767
0.3388,-1.0437,0.0092,-0.0015,-0.0107,1.0144,60.7000000000116
0.3754,-0.5219,-0.0275,0.0031,0.0153,0.9848,60.7999999999884
2.4445,1.1811,0,0.004,0.0024,0.987,60.8999999999651
0.6409,0.6226,0.0092,-0.0067,-0.0101,1.0623,61
-0.3662,-0.0824,-0.0366,0.0052,-0.0156,1.0163,61.0999999999767
1.8494,0.238,0.1099,-0.0055,-0.014,0.9415,61.2000000000116
0.0458,0.531,0.4761,-0.0061,-0.0092,1.063,61.2999999999884
-0.9796,0.0275,0.3845,-0.0034,-0.0305,0.9888,61.3999999999651
1.7396,0.412,0.5768,-0.0067,0,0.9641,61.5
-0.3937,0.0916,0.531,-0.0055,-0.0104,1.0276,61.5999999999767
0.5585,0.4578,0.3021,-0.0076,-0.0211,0.9848,61.7000000000116
0.1648,-0.1099,0.5219,-0.0064,-0.0052,0.9946,61.7999999999884
-1.0712,-0.9613,0.705,-0.0043,-0.0037,0.9857,61.8999999999651
-0.0916,0.6958,0.7691,-0.0031,-0.0089,1.0355,62
-0.1099,1.822,0.5402,-0.011,0.0052,0.9632,62.0999999999767
-0.293,0.119,0.6867,-0.0247,0.0339,1.0218,62.2000000000116
0.4395,-1.5198,0.5493,-0.0192,0.0446,0.9668,62.2999999999884
0.705,-0.6867,0.4395,-0.0052,0.0369,1.0041,62.3999999999651
-2.3438,0.3845,0.3388,0.0162,0.0067,1.0092,62.5
0.0183,1.2909,-0.1831,-0.0101,0.0012,0.9781,62.5999999999767
0.4395,-0.7508,-0.1007,-0.0131,0.0021,0.9943,62.7000000000116
-0.5585,-0.7965,-0.1556,0.0015,0.0024,1.0102,62.7999999999884
0.824,0.2472,-0.4486,0.0018,-0.018,0.9885,62.8999999999651
1.5473,0.4486,-0.4212,0.007,-0.0034,0.9873,63
-1.4557,-0.4486,-0.5951,-0.0037,-0.0128,1.0038,63.0999999999767
-1.0712,-0.3388,-0.7965,0.0027,-0.0305,0.9784,63.2000000000116
0.6867,0.119,-0.705,0.0183,-0.0171,1.0327,63.2999999999884
-3.122,0.824,-0.4486,0.0015,-0.0388,0.979,63.3999999999651
0.8972,-0.0549,-0.7233,-0.0208,-0.0177,0.9848,63.5
0.3021,-2.0051,-0.705,-0.0061,-0.0027,1.0092,63.5999999999767
-1.7121,-0.3113,-0.5219,0.0266,-0.0229,1.0144,63.7000000000116
1.1261,1.3825,-0.4212,-0.0058,0.0122,0.9607,63.7999999999884
2.5452,-1.0346,0.0092,-0.022,0.0409,0.9897,63.8999999999651
-0.4212,-1.3092,-0.0366,-0.0009,0.0125,0.9928,64
0.7691,0.2838,-0.3113,0.0064,0.025,1.0031,64.0999999999767
1.3276,-0.2289,-0.0916,-0.007,0.029,0.9928,64.2000000000116
0.5127,-0.0916,0.4028,-0.0125,0.0266,1.0205,64.2999999999884
1.355,0.1282,0.6409,-0.0159,0.0461,0.987,64.3999999999651
-0.0916,-1.0346,0.943,-0.0043,0.0381,0.983,64.5
-0.6409,0.6317,0.8057,-0.004,0.0296,0.9897,64.5999999999767
-1.1994,0.1007,0.5127,-0.0119,0.0333,1.0254,64.7000000000116
-2.2065,-0.4578,0.6592,0.0015,0.0113,0.9867,64.7999999999884
-1.3825,0.5768,0.6043,-0.0046,0.0116,0.9973,64.8999999999651
-0.6317,0.1282,0.6592,-0.0168,0.0031,0.9653,65
1.5473,0.1282,0.7965,-0.0079,0.0253,1.0092,65.0999999999767
0.9064,0.7233,0.5768,-0.0125,0.0198,0.9925,65.2000000000116
1.8128,0.0092,0.412,-0.0119,0.0217,1.0028,65.2999999999884
0.9247,-0.4303,0.65,0.0012,0.0253,1.0343,65.3999999999651
-2.1699,0.6684,0.4028,-0.0061,0.0177,1.0028,65.5
0.4761,-0.2564,0.3662,-0.0137,0.0238,0.99,65.5999999999767
-0.7782,0.6775,0.174,0.0082,0.0174,1.0089,65.7000000000116
0.0824,0.9796,-0.2106,-0.0104,0.0238,0.9827,65.7999999999884
-0.3937,-1.2177,-0.1099,-0.0116,0.0119,0.9803,65.8999999999651
-0.1556,1.2543,-0.0916,0,0.0244,1.015,66
-1.117,0.3113,-0.3571,-0.0082,0.0235,1.0056,66.0999999999767
1.0437,0.174,-0.174,-0.0018,0.0043,0.9528,66.2000000000116
1.4466,0.8057,-0.119,-0.0092,0.0363,1.0129,66.2999999999884
1.1353,0.586,-0.2106,-0.0159,0.0076,0.9662,66.3999999999651
0.9064,0.0916,0,0.0122,0.007,1.012,66.5
-0.5951,1.529,-0.1923,-0.0171,0.0204,1.0315,66.5999999999767
-0.8332,0,0,-0.0323,0.0143,0.9549,66.7000000000116
-1.0437,-0.0275,-0.3113,0.0018,0,0.9668,66.7999999999884
-0.6684,1.0254,-0.5676,-0.0171,0.022,1.0199,66.8999999999651
-0.5402,-0.1282,-0.3479,-0.0128,-0.0018,0.9751,67
3.4059,0.6226,-0.1373,-0.0116,0.0162,0.9479,67.0999999999767
-0.238,-0.3021,-0.3937,-0.0241,0.036,1.0752,67.2000000000116
-1.1719,-0.4944,-0.3937,-0.004,-0.0037,0.9629,67.2999999999884
0.531,0.3113,-0.174,-0.0168,0.033,1.0245,67.3999999999651
-0.6592,-0.2197,-0.2564,-0.0198,0.0259,0.9708,67.5
0.7233,0.2838,-0.1556,-0.0055,0.0336,1.0132,67.5999999999767
0.4486,0.0366,-0.2564,-0.0232,0.0491,0.9983,67.7000000000116
-0.0824,-1.767,-0.1923,-0.0171,0.0443,1.0028,67.7999999999884
0.1007,0.238,-0.174,0.0128,0.0381,0.9952,67.8999999999651
-0.6684,0.2197,-0.2472,-0.018,0.0348,0.9836,68
-0.6317,-0.7874,-0.2747,-0.0125,0.0342,0.9986,68.0999999999767
0.5402,-0.1465,-0.2838,-0.0095,0.054,1.0227,68.2000000000116
-0.412,-0.6043,-0.2014,-0.0146,0.058,0.9745,68.2999999999884
1.5198,0.7416,-0.0183,0.0079,0.0491,0.965,68.3999999999651
0.5127,0.943,-0.1099,-0.0336,0.0623,1.0437,68.5
-0.3479,-1.117,-0.3479,-0.0122,0.0412,0.9958,68.5999999999767
0.3479,-0.0641,-0.238,-0.0061,0.061,1.0074,68.7000000000116
-0.6043,-0.238,-0.238,-0.0208,0.0516,1.0062,68.7999999999884
0.2014,-0.4028,-0.4578,0.0052,0.0409,0.9595,68.8999999999651
0.9064,0.6592,-0.2289,-0.0156,0.0592,1.0169,69
0.2289,-1.0987,-0.238,-0.0079,0.0378,1.0251,69.0999999999767
0.3662,0.1007,-0.3021,0.004,0.0534,1.0059,69.2000000000116
-0.1648,-0.0916,-0.238,-0.018,0.0439,0.9986,69.2999999999884
0.3113,0.531,-0.3662,-0.0037,0.0391,0.9696,69.3999999999651
0.1007,-0.6409,-0.1373,-0.0235,0.054,1.0034,69.5
-0.5402,0.1923,-0.4028,0.0024,0.0391,1.0132,69.5999999999767
0.9796,0.9705,-0.0824,-0.0082,0.0516,1.0016,69.7000000000116
-0.6134,-0.8698,-0.0732,-0.0165,0.0476,1.0038,69.7999999999884
0.0458,0.6775,-0.238,0.0031,0.0458,0.9861,69.8999999999651
0.1099,0.2289,-0.0549,-0.0195,0.0388,1.0065,70
-0.2747,0.0092,-0.4212,0.0018,0.0348,1.0074,70.0999999999767
0.3204,-0.2838,-0.1465,-0.0256,0.0482,0.9983,70.2000000000116
0.3479,0.3754,-0.5585,-0.0031,0.0479,1.0178,70.2999999999884
0.65,0.2838,-0.2747,-0.0156,0.0449,0.9992,70.3999999999651
-0.9247,-0.3021,-0.3571,-0.0003,0.0363,1.0211,70.5
-0.5493,0.5585,-0.1923,-0.0027,0.0369,0.9903,70.5999999999767
-0.238,-0.3296,-0.0916,-0.0113,0.0308,1.0001,70.7000000000116
-0.6134,0.0275,-0.3296,-0.0107,0.0241,0.969,70.7999999999884
0.0732,-1.0071,0,-0.0195,0.0089,0.9998,70.8999999999651
-1.0804,0.1282,-0.1831,0,0.0024,1.0068,71
0.3479,-0.0275,-0.0183,-0.0275,-0.0143,0.9879,71.0999999999767
0.4303,-0.1282,0.0183,-0.0082,-0.011,1.0285,71.2000000000116
